Time,Load (kW),hour,dayofweek,quarter,month,year
2019-10-22 17:00:00,1405285.048,17,1,4,10,2019
2019-10-22 18:00:00,1357285.048,18,1,4,10,2019
2019-10-22 19:00:00,1290285.048,19,1,4,10,2019
2019-10-22 20:00:00,1239285.048,20,1,4,10,2019
2019-10-22 21:00:00,1200785.048,21,1,4,10,2019
2019-10-22 22:00:00,1174785.048,22,1,4,10,2019
2019-10-22 23:00:00,1143285.048,23,1,4,10,2019
2019-10-23 00:00:00,1100785.048,0,2,4,10,2019
2019-10-23 01:00:00,1076285.048,1,2,4,10,2019
2019-10-23 02:00:00,1057285.048,2,2,4,10,2019
2019-10-23 03:00:00,1038285.048,3,2,4,10,2019
2019-10-23 04:00:00,1032285.048,4,2,4,10,2019
2019-10-23 05:00:00,1037785.048,5,2,4,10,2019
2019-10-23 06:00:00,1064285.048,6,2,4,10,2019
2019-10-23 07:00:00,1138785.048,7,2,4,10,2019
2019-10-23 08:00:00,1259785.048,8,2,4,10,2019
2019-10-23 09:00:00,1360285.048,9,2,4,10,2019
2019-10-23 10:00:00,1422285.048,10,2,4,10,2019
2019-10-23 11:00:00,1427285.048,11,2,4,10,2019
2019-10-23 12:00:00,1419785.048,12,2,4,10,2019
2019-10-23 13:00:00,1416285.048,13,2,4,10,2019
2019-10-23 14:00:00,1428285.048,14,2,4,10,2019
2019-10-23 15:00:00,1423785.048,15,2,4,10,2019
2019-10-23 16:00:00,1413285.048,16,2,4,10,2019
2019-10-23 17:00:00,1384285.048,17,2,4,10,2019
2019-10-23 18:00:00,1342785.048,18,2,4,10,2019
2019-10-23 19:00:00,1271285.048,19,2,4,10,2019
2019-10-23 20:00:00,1221285.048,20,2,4,10,2019
2019-10-23 21:00:00,1191285.048,21,2,4,10,2019
2019-10-23 22:00:00,1160285.048,22,2,4,10,2019
2019-10-23 23:00:00,1120785.048,23,2,4,10,2019
2019-10-24 00:00:00,1097285.048,0,3,4,10,2019
2019-10-24 01:00:00,1072785.048,1,3,4,10,2019
2019-10-24 02:00:00,1053785.048,2,3,4,10,2019
2019-10-24 03:00:00,1041785.048,3,3,4,10,2019
2019-10-24 04:00:00,1037785.048,4,3,4,10,2019
2019-10-24 05:00:00,1046785.048,5,3,4,10,2019
2019-10-24 06:00:00,1085785.048,6,3,4,10,2019
2019-10-24 07:00:00,1160785.048,7,3,4,10,2019
2019-10-24 08:00:00,1283285.048,8,3,4,10,2019
2019-10-24 09:00:00,1381785.048,9,3,4,10,2019
2019-10-24 10:00:00,1441285.048,10,3,4,10,2019
2019-10-24 11:00:00,1451285.048,11,3,4,10,2019
2019-10-24 12:00:00,1445785.048,12,3,4,10,2019
2019-10-24 13:00:00,1431285.048,13,3,4,10,2019
2019-10-24 14:00:00,1440285.048,14,3,4,10,2019
2019-10-24 15:00:00,1433285.048,15,3,4,10,2019
2019-10-24 16:00:00,1416285.048,16,3,4,10,2019
2019-10-24 17:00:00,1386285.048,17,3,4,10,2019
2019-10-24 18:00:00,1346785.048,18,3,4,10,2019
2019-10-24 19:00:00,1273785.048,19,3,4,10,2019
2019-10-24 20:00:00,1221785.048,20,3,4,10,2019
2019-10-24 21:00:00,1189785.048,21,3,4,10,2019
2019-10-24 22:00:00,1156785.048,22,3,4,10,2019
2019-10-24 23:00:00,1126285.048,23,3,4,10,2019
2019-10-25 00:00:00,1091785.048,0,4,4,10,2019
2019-10-25 01:00:00,1071285.048,1,4,4,10,2019
2019-10-25 02:00:00,1049785.048,2,4,4,10,2019
2019-10-25 03:00:00,1039285.048,3,4,4,10,2019
2019-10-25 04:00:00,1035285.048,4,4,4,10,2019
2019-10-25 05:00:00,1041785.048,5,4,4,10,2019
2019-10-25 06:00:00,1063785.048,6,4,4,10,2019
2019-10-25 07:00:00,1140785.048,7,4,4,10,2019
2019-10-25 08:00:00,1247785.048,8,4,4,10,2019
2019-10-25 09:00:00,1343285.048,9,4,4,10,2019
2019-10-25 10:00:00,1400785.048,10,4,4,10,2019
2019-10-25 11:00:00,1420785.048,11,4,4,10,2019
2019-10-25 12:00:00,1418785.048,12,4,4,10,2019
2019-10-25 13:00:00,1412285.048,13,4,4,10,2019
2019-10-25 14:00:00,1422285.048,14,4,4,10,2019
2019-10-25 15:00:00,1384785.048,15,4,4,10,2019
2019-10-25 16:00:00,1354285.048,16,4,4,10,2019
2019-10-25 17:00:00,1347785.048,17,4,4,10,2019
2019-10-25 18:00:00,1310285.048,18,4,4,10,2019
2019-10-25 19:00:00,1241785.048,19,4,4,10,2019
2019-10-25 20:00:00,1196785.048,20,4,4,10,2019
2019-10-25 21:00:00,1165785.048,21,4,4,10,2019
2019-10-25 22:00:00,1133785.048,22,4,4,10,2019
2019-10-25 23:00:00,1107285.048,23,4,4,10,2019
2019-10-26 00:00:00,1075285.048,0,5,4,10,2019
2019-10-26 01:00:00,1051785.048,1,5,4,10,2019
2019-10-26 02:00:00,1032785.048,2,5,4,10,2019
2019-10-26 03:00:00,1022785.048,3,5,4,10,2019
2019-10-26 04:00:00,1014285.048,4,5,4,10,2019
2019-10-26 05:00:00,1017285.048,5,5,4,10,2019
2019-10-26 06:00:00,1032785.048,6,5,4,10,2019
2019-10-26 07:00:00,1064785.048,7,5,4,10,2019
2019-10-26 08:00:00,1126285.048,8,5,4,10,2019
2019-10-26 09:00:00,1196285.048,9,5,4,10,2019
2019-10-26 10:00:00,1246785.048,10,5,4,10,2019
2019-10-26 11:00:00,1268785.048,11,5,4,10,2019
2019-10-26 12:00:00,1259785.048,12,5,4,10,2019
2019-10-26 13:00:00,1249785.048,13,5,4,10,2019
2019-10-26 14:00:00,1252785.048,14,5,4,10,2019
2019-10-26 15:00:00,1238785.048,15,5,4,10,2019
2019-10-26 16:00:00,1224285.048,16,5,4,10,2019
2019-10-26 17:00:00,1212285.048,17,5,4,10,2019
2019-10-26 18:00:00,1208785.048,18,5,4,10,2019
2019-10-26 19:00:00,1170785.048,19,5,4,10,2019
2019-10-26 20:00:00,1148785.048,20,5,4,10,2019
2019-10-26 21:00:00,1131785.048,21,5,4,10,2019
2019-10-26 22:00:00,1104785.048,22,5,4,10,2019
2019-10-26 23:00:00,1080285.048,23,5,4,10,2019
2019-10-27 00:00:00,1063285.048,0,6,4,10,2019
2019-10-27 01:00:00,1041285.048,1,6,4,10,2019
2019-10-27 02:00:00,1023285.048,2,6,4,10,2019
2019-10-27 03:00:00,1007785.048,3,6,4,10,2019
2019-10-27 04:00:00,996285.0481,4,6,4,10,2019
2019-10-27 05:00:00,997285.0481,5,6,4,10,2019
2019-10-27 06:00:00,996285.0481,6,6,4,10,2019
2019-10-27 07:00:00,989285.0481,7,6,4,10,2019
2019-10-27 08:00:00,1017285.048,8,6,4,10,2019
2019-10-27 09:00:00,1047785.048,9,6,4,10,2019
2019-10-27 10:00:00,1075285.048,10,6,4,10,2019
2019-10-27 11:00:00,1098785.048,11,6,4,10,2019
2019-10-27 12:00:00,1105285.048,12,6,4,10,2019
2019-10-27 13:00:00,1103785.048,13,6,4,10,2019
2019-10-27 14:00:00,1107785.048,14,6,4,10,2019
2019-10-27 15:00:00,1110285.048,15,6,4,10,2019
2019-10-27 16:00:00,1110785.048,16,6,4,10,2019
2019-10-27 17:00:00,1112285.048,17,6,4,10,2019
2019-10-27 18:00:00,1126785.048,18,6,4,10,2019
2019-10-27 19:00:00,1120285.048,19,6,4,10,2019
2019-10-27 20:00:00,1109785.048,20,6,4,10,2019
2019-10-27 21:00:00,1099785.048,21,6,4,10,2019
2019-10-27 22:00:00,1083285.048,22,6,4,10,2019
2019-10-27 23:00:00,1065285.048,23,6,4,10,2019
2019-10-28 00:00:00,1037285.048,0,0,4,10,2019
2019-10-28 01:00:00,1011785.048,1,0,4,10,2019
2019-10-28 02:00:00,991785.0481,2,0,4,10,2019
2019-10-28 03:00:00,983285.0481,3,0,4,10,2019
2019-10-28 04:00:00,979785.0481,4,0,4,10,2019
2019-10-28 05:00:00,994785.0481,5,0,4,10,2019
2019-10-28 06:00:00,1030785.048,6,0,4,10,2019
2019-10-28 07:00:00,1117785.048,7,0,4,10,2019
2019-10-28 08:00:00,1243785.048,8,0,4,10,2019
2019-10-28 09:00:00,1348285.048,9,0,4,10,2019
2019-10-28 10:00:00,1407785.048,10,0,4,10,2019
2019-10-28 11:00:00,1425285.048,11,0,4,10,2019
2019-10-28 12:00:00,1423285.048,12,0,4,10,2019
2019-10-28 13:00:00,1412785.048,13,0,4,10,2019
2019-10-28 14:00:00,1424285.048,14,0,4,10,2019
2019-10-28 15:00:00,1422785.048,15,0,4,10,2019
2019-10-28 16:00:00,1411785.048,16,0,4,10,2019
2019-10-28 17:00:00,1379285.048,17,0,4,10,2019
2019-10-28 18:00:00,1345285.048,18,0,4,10,2019
2019-10-28 19:00:00,1277285.048,19,0,4,10,2019
2019-10-28 20:00:00,1222285.048,20,0,4,10,2019
2019-10-28 21:00:00,1191785.048,21,0,4,10,2019
2019-10-28 22:00:00,1155785.048,22,0,4,10,2019
2019-10-28 23:00:00,1114785.048,23,0,4,10,2019
2019-10-29 00:00:00,1083785.048,0,1,4,10,2019
2019-10-29 01:00:00,1060785.048,1,1,4,10,2019
2019-10-29 02:00:00,1035285.048,2,1,4,10,2019
2019-10-29 03:00:00,1023285.048,3,1,4,10,2019
2019-10-29 04:00:00,1016785.048,4,1,4,10,2019
2019-10-29 05:00:00,1027785.048,5,1,4,10,2019
2019-10-29 06:00:00,1048285.048,6,1,4,10,2019
2019-10-29 07:00:00,1110285.048,7,1,4,10,2019
2019-10-29 08:00:00,1210285.048,8,1,4,10,2019
2019-10-29 09:00:00,1293785.048,9,1,4,10,2019
2019-10-29 10:00:00,1344785.048,10,1,4,10,2019
2019-10-29 11:00:00,1367785.048,11,1,4,10,2019
2019-10-29 12:00:00,1372285.048,12,1,4,10,2019
2019-10-29 13:00:00,1365785.048,13,1,4,10,2019
2019-10-29 14:00:00,1374285.048,14,1,4,10,2019
2019-10-29 15:00:00,1374785.048,15,1,4,10,2019
2019-10-29 16:00:00,1362285.048,16,1,4,10,2019
2019-10-29 17:00:00,1340785.048,17,1,4,10,2019
2019-10-29 18:00:00,1316785.048,18,1,4,10,2019
2019-10-29 19:00:00,1265785.048,19,1,4,10,2019
2019-10-29 20:00:00,1217785.048,20,1,4,10,2019
2019-10-29 21:00:00,1186285.048,21,1,4,10,2019
2019-10-29 22:00:00,1157285.048,22,1,4,10,2019
2019-10-29 23:00:00,1121285.048,23,1,4,10,2019
2019-10-30 00:00:00,1084785.048,0,2,4,10,2019
2019-10-30 01:00:00,1061285.048,1,2,4,10,2019
2019-10-30 02:00:00,1040785.048,2,2,4,10,2019
2019-10-30 03:00:00,1028285.048,3,2,4,10,2019
2019-10-30 04:00:00,1026285.048,4,2,4,10,2019
2019-10-30 05:00:00,1035285.048,5,2,4,10,2019
2019-10-30 06:00:00,1068285.048,6,2,4,10,2019
2019-10-30 07:00:00,1140285.048,7,2,4,10,2019
2019-10-30 08:00:00,1259285.048,8,2,4,10,2019
2019-10-30 09:00:00,1356785.048,9,2,4,10,2019
2019-10-30 10:00:00,1417285.048,10,2,4,10,2019
2019-10-30 11:00:00,1425785.048,11,2,4,10,2019
2019-10-30 12:00:00,1427785.048,12,2,4,10,2019
2019-10-30 13:00:00,1416785.048,13,2,4,10,2019
2019-10-30 14:00:00,1433785.048,14,2,4,10,2019
2019-10-30 15:00:00,1424785.048,15,2,4,10,2019
2019-10-30 16:00:00,1410785.048,16,2,4,10,2019
2019-10-30 17:00:00,1383785.048,17,2,4,10,2019
2019-10-30 18:00:00,1348285.048,18,2,4,10,2019
2019-10-30 19:00:00,1287285.048,19,2,4,10,2019
2019-10-30 20:00:00,1234285.048,20,2,4,10,2019
2019-10-30 21:00:00,1199285.048,21,2,4,10,2019
2019-10-30 22:00:00,1166285.048,22,2,4,10,2019
2019-10-30 23:00:00,1132285.048,23,2,4,10,2019
2019-10-31 00:00:00,1100785.048,0,3,4,10,2019
2019-10-31 01:00:00,1076785.048,1,3,4,10,2019
2019-10-31 02:00:00,1054785.048,2,3,4,10,2019
2019-10-31 03:00:00,1033785.048,3,3,4,10,2019
2019-10-31 04:00:00,1025285.048,4,3,4,10,2019
2019-10-31 05:00:00,1034785.048,5,3,4,10,2019
2019-10-31 06:00:00,1064285.048,6,3,4,10,2019
2019-10-31 07:00:00,1128785.048,7,3,4,10,2019
2019-10-31 08:00:00,1239785.048,8,3,4,10,2019
2019-10-31 09:00:00,1330285.048,9,3,4,10,2019
2019-10-31 10:00:00,1381285.048,10,3,4,10,2019
2019-10-31 11:00:00,1393785.048,11,3,4,10,2019
2019-10-31 12:00:00,1388285.048,12,3,4,10,2019
2019-10-31 13:00:00,1384785.048,13,3,4,10,2019
2019-10-31 14:00:00,1393785.048,14,3,4,10,2019
2019-10-31 15:00:00,1396285.048,15,3,4,10,2019
2019-10-31 16:00:00,1388285.048,16,3,4,10,2019
2019-10-31 17:00:00,1361285.048,17,3,4,10,2019
2019-10-31 18:00:00,1326285.048,18,3,4,10,2019
2019-10-31 19:00:00,1262285.048,19,3,4,10,2019
2019-10-31 20:00:00,1214285.048,20,3,4,10,2019
2019-10-31 21:00:00,1179285.048,21,3,4,10,2019
2019-10-31 22:00:00,1146285.048,22,3,4,10,2019
2019-10-31 23:00:00,1108785.048,23,3,4,10,2019
2019-11-01 00:00:00,1083785.048,0,4,4,11,2019
2019-11-01 01:00:00,1058285.048,1,4,4,11,2019
2019-11-01 02:00:00,1035785.048,2,4,4,11,2019
2019-11-01 03:00:00,1023785.048,3,4,4,11,2019
2019-11-01 04:00:00,1018785.048,4,4,4,11,2019
2019-11-01 05:00:00,1036285.048,5,4,4,11,2019
2019-11-01 06:00:00,1064285.048,6,4,4,11,2019
2019-11-01 07:00:00,1133785.048,7,4,4,11,2019
2019-11-01 08:00:00,1245785.048,8,4,4,11,2019
2019-11-01 09:00:00,1346785.048,9,4,4,11,2019
2019-11-01 10:00:00,1404285.048,10,4,4,11,2019
2019-11-01 11:00:00,1424785.048,11,4,4,11,2019
2019-11-01 12:00:00,1424285.048,12,4,4,11,2019
2019-11-01 13:00:00,1407785.048,13,4,4,11,2019
2019-11-01 14:00:00,1420285.048,14,4,4,11,2019
2019-11-01 15:00:00,1424785.048,15,4,4,11,2019
2019-11-01 16:00:00,1407285.048,16,4,4,11,2019
2019-11-01 17:00:00,1378785.048,17,4,4,11,2019
2019-11-01 18:00:00,1339785.048,18,4,4,11,2019
2019-11-01 19:00:00,1279785.048,19,4,4,11,2019
2019-11-01 20:00:00,1231285.048,20,4,4,11,2019
2019-11-01 21:00:00,1198785.048,21,4,4,11,2019
2019-11-01 22:00:00,1167785.048,22,4,4,11,2019
2019-11-01 23:00:00,1139285.048,23,4,4,11,2019
2019-11-02 00:00:00,1110785.048,0,5,4,11,2019
2019-11-02 01:00:00,1082785.048,1,5,4,11,2019
2019-11-02 02:00:00,1058785.048,2,5,4,11,2019
2019-11-02 03:00:00,1043785.048,3,5,4,11,2019
2019-11-02 04:00:00,1036785.048,4,5,4,11,2019
2019-11-02 05:00:00,1043285.048,5,5,4,11,2019
2019-11-02 06:00:00,1055285.048,6,5,4,11,2019
2019-11-02 07:00:00,1087285.048,7,5,4,11,2019
2019-11-02 08:00:00,1165285.048,8,5,4,11,2019
2019-11-02 09:00:00,1249785.048,9,5,4,11,2019
2019-11-02 10:00:00,1305285.048,10,5,4,11,2019
2019-11-02 11:00:00,1323285.048,11,5,4,11,2019
2019-11-02 12:00:00,1321285.048,12,5,4,11,2019
2019-11-02 13:00:00,1312285.048,13,5,4,11,2019
2019-11-02 14:00:00,1310285.048,14,5,4,11,2019
2019-11-02 15:00:00,1305785.048,15,5,4,11,2019
2019-11-02 16:00:00,1297785.048,16,5,4,11,2019
2019-11-02 17:00:00,1276285.048,17,5,4,11,2019
2019-11-02 18:00:00,1260785.048,18,5,4,11,2019
2019-11-02 19:00:00,1218785.048,19,5,4,11,2019
2019-11-02 20:00:00,1190785.048,20,5,4,11,2019
2019-11-02 21:00:00,1168785.048,21,5,4,11,2019
2019-11-02 22:00:00,1148785.048,22,5,4,11,2019
2019-11-02 23:00:00,1126285.048,23,5,4,11,2019
2019-11-03 00:00:00,1098785.048,0,6,4,11,2019
2019-11-03 01:00:00,1072285.048,1,6,4,11,2019
2019-11-03 02:00:00,1052285.048,2,6,4,11,2019
2019-11-03 03:00:00,1034285.048,3,6,4,11,2019
2019-11-03 04:00:00,1025785.048,4,6,4,11,2019
2019-11-03 05:00:00,1023285.048,5,6,4,11,2019
2019-11-03 06:00:00,1020285.048,6,6,4,11,2019
2019-11-03 07:00:00,1021285.048,7,6,4,11,2019
2019-11-03 08:00:00,1043785.048,8,6,4,11,2019
2019-11-03 09:00:00,1076785.048,9,6,4,11,2019
2019-11-03 10:00:00,1111285.048,10,6,4,11,2019
2019-11-03 11:00:00,1113785.048,11,6,4,11,2019
2019-11-03 12:00:00,1107785.048,12,6,4,11,2019
2019-11-03 13:00:00,1109285.048,13,6,4,11,2019
2019-11-03 14:00:00,1109785.048,14,6,4,11,2019
2019-11-03 15:00:00,1107785.048,15,6,4,11,2019
2019-11-03 16:00:00,1105785.048,16,6,4,11,2019
2019-11-03 17:00:00,1107785.048,17,6,4,11,2019
2019-11-03 18:00:00,1120285.048,18,6,4,11,2019
2019-11-03 19:00:00,1110285.048,19,6,4,11,2019
2019-11-03 20:00:00,1104785.048,20,6,4,11,2019
2019-11-03 21:00:00,1099785.048,21,6,4,11,2019
2019-11-03 22:00:00,1083785.048,22,6,4,11,2019
2019-11-03 23:00:00,1064785.048,23,6,4,11,2019
2019-11-04 00:00:00,1039285.048,0,0,4,11,2019
2019-11-04 01:00:00,1011285.048,1,0,4,11,2019
2019-11-04 02:00:00,993285.0481,2,0,4,11,2019
2019-11-04 03:00:00,982785.0481,3,0,4,11,2019
2019-11-04 04:00:00,979285.0481,4,0,4,11,2019
2019-11-04 05:00:00,991285.0481,5,0,4,11,2019
2019-11-04 06:00:00,1022285.048,6,0,4,11,2019
2019-11-04 07:00:00,1104785.048,7,0,4,11,2019
2019-11-04 08:00:00,1221785.048,8,0,4,11,2019
2019-11-04 09:00:00,1318785.048,9,0,4,11,2019
2019-11-04 10:00:00,1357785.048,10,0,4,11,2019
2019-11-04 11:00:00,1365785.048,11,0,4,11,2019
2019-11-04 12:00:00,1377785.048,12,0,4,11,2019
2019-11-04 13:00:00,1382118.382,13,0,4,11,2019
2019-11-04 14:00:00,1381451.715,14,0,4,11,2019
2019-11-04 15:00:00,1385785.048,15,0,4,11,2019
2019-11-04 16:00:00,1389785.048,16,0,4,11,2019
2019-11-04 17:00:00,1364285.048,17,0,4,11,2019
2019-11-04 18:00:00,1326785.048,18,0,4,11,2019
2019-11-04 19:00:00,1259285.048,19,0,4,11,2019
2019-11-04 20:00:00,1202285.048,20,0,4,11,2019
2019-11-04 21:00:00,1168785.048,21,0,4,11,2019
2019-11-04 22:00:00,1135285.048,22,0,4,11,2019
2019-11-04 23:00:00,1095785.048,23,0,4,11,2019
2019-11-05 00:00:00,1072785.048,0,1,4,11,2019
2019-11-05 01:00:00,1048785.048,1,1,4,11,2019
2019-11-05 02:00:00,1030785.048,2,1,4,11,2019
2019-11-05 03:00:00,1013285.048,3,1,4,11,2019
2019-11-05 04:00:00,1007285.048,4,1,4,11,2019
2019-11-05 05:00:00,1021285.048,5,1,4,11,2019
2019-11-05 06:00:00,1050285.048,6,1,4,11,2019
2019-11-05 07:00:00,1117285.048,7,1,4,11,2019
2019-11-05 08:00:00,1226785.048,8,1,4,11,2019
2019-11-05 09:00:00,1320785.048,9,1,4,11,2019
2019-11-05 10:00:00,1374285.048,10,1,4,11,2019
2019-11-05 11:00:00,1386785.048,11,1,4,11,2019
2019-11-05 12:00:00,1380785.048,12,1,4,11,2019
2019-11-05 13:00:00,1369285.048,13,1,4,11,2019
2019-11-05 14:00:00,1384285.048,14,1,4,11,2019
2019-11-05 15:00:00,1385285.048,15,1,4,11,2019
2019-11-05 16:00:00,1373785.048,16,1,4,11,2019
2019-11-05 17:00:00,1343785.048,17,1,4,11,2019
2019-11-05 18:00:00,1308285.048,18,1,4,11,2019
2019-11-05 19:00:00,1247285.048,19,1,4,11,2019
2019-11-05 20:00:00,1195785.048,20,1,4,11,2019
2019-11-05 21:00:00,1159785.048,21,1,4,11,2019
2019-11-05 22:00:00,1132285.048,22,1,4,11,2019
2019-11-05 23:00:00,1099285.048,23,1,4,11,2019
2019-11-06 00:00:00,1070285.048,0,2,4,11,2019
2019-11-06 01:00:00,1040785.048,1,2,4,11,2019
2019-11-06 02:00:00,1020285.048,2,2,4,11,2019
2019-11-06 03:00:00,1006285.048,3,2,4,11,2019
2019-11-06 04:00:00,1001785.048,4,2,4,11,2019
2019-11-06 05:00:00,1011785.048,5,2,4,11,2019
2019-11-06 06:00:00,1045285.048,6,2,4,11,2019
2019-11-06 07:00:00,1116285.048,7,2,4,11,2019
2019-11-06 08:00:00,1230285.048,8,2,4,11,2019
2019-11-06 09:00:00,1321285.048,9,2,4,11,2019
2019-11-06 10:00:00,1380285.048,10,2,4,11,2019
2019-11-06 11:00:00,1397285.048,11,2,4,11,2019
2019-11-06 12:00:00,1400785.048,12,2,4,11,2019
2019-11-06 13:00:00,1396785.048,13,2,4,11,2019
2019-11-06 14:00:00,1417285.048,14,2,4,11,2019
2019-11-06 15:00:00,1410285.048,15,2,4,11,2019
2019-11-06 16:00:00,1397785.048,16,2,4,11,2019
2019-11-06 17:00:00,1368785.048,17,2,4,11,2019
2019-11-06 18:00:00,1337285.048,18,2,4,11,2019
2019-11-06 19:00:00,1273285.048,19,2,4,11,2019
2019-11-06 20:00:00,1215785.048,20,2,4,11,2019
2019-11-06 21:00:00,1180785.048,21,2,4,11,2019
2019-11-06 22:00:00,1152785.048,22,2,4,11,2019
2019-11-06 23:00:00,1121285.048,23,2,4,11,2019
2019-11-07 00:00:00,1089785.048,0,3,4,11,2019
2019-11-07 01:00:00,1069285.048,1,3,4,11,2019
2019-11-07 02:00:00,1047285.048,2,3,4,11,2019
2019-11-07 03:00:00,1034785.048,3,3,4,11,2019
2019-11-07 04:00:00,1032285.048,4,3,4,11,2019
2019-11-07 05:00:00,1043285.048,5,3,4,11,2019
2019-11-07 06:00:00,1065285.048,6,3,4,11,2019
2019-11-07 07:00:00,1133785.048,7,3,4,11,2019
2019-11-07 08:00:00,1241285.048,8,3,4,11,2019
2019-11-07 09:00:00,1329785.048,9,3,4,11,2019
2019-11-07 10:00:00,1383785.048,10,3,4,11,2019
2019-11-07 11:00:00,1406285.048,11,3,4,11,2019
2019-11-07 12:00:00,1403285.048,12,3,4,11,2019
2019-11-07 13:00:00,1402285.048,13,3,4,11,2019
2019-11-07 14:00:00,1412285.048,14,3,4,11,2019
2019-11-07 15:00:00,1413285.048,15,3,4,11,2019
2019-11-07 16:00:00,1404285.048,16,3,4,11,2019
2019-11-07 17:00:00,1390285.048,17,3,4,11,2019
2019-11-07 18:00:00,1351785.048,18,3,4,11,2019
2019-11-07 19:00:00,1285785.048,19,3,4,11,2019
2019-11-07 20:00:00,1230285.048,20,3,4,11,2019
2019-11-07 21:00:00,1198785.048,21,3,4,11,2019
2019-11-07 22:00:00,1170285.048,22,3,4,11,2019
2019-11-07 23:00:00,1132285.048,23,3,4,11,2019
2019-11-08 00:00:00,1100285.048,0,4,4,11,2019
2019-11-08 01:00:00,1076785.048,1,4,4,11,2019
2019-11-08 02:00:00,1051785.048,2,4,4,11,2019
2019-11-08 03:00:00,1039285.048,3,4,4,11,2019
2019-11-08 04:00:00,1033285.048,4,4,4,11,2019
2019-11-08 05:00:00,1045285.048,5,4,4,11,2019
2019-11-08 06:00:00,1074785.048,6,4,4,11,2019
2019-11-08 07:00:00,1147285.048,7,4,4,11,2019
2019-11-08 08:00:00,1264285.048,8,4,4,11,2019
2019-11-08 09:00:00,1350785.048,9,4,4,11,2019
2019-11-08 10:00:00,1408285.048,10,4,4,11,2019
2019-11-08 11:00:00,1426285.048,11,4,4,11,2019
2019-11-08 12:00:00,1427785.048,12,4,4,11,2019
2019-11-08 13:00:00,1420285.048,13,4,4,11,2019
2019-11-08 14:00:00,1434785.048,14,4,4,11,2019
2019-11-08 15:00:00,1432285.048,15,4,4,11,2019
2019-11-08 16:00:00,1418285.048,16,4,4,11,2019
2019-11-08 17:00:00,1391785.048,17,4,4,11,2019
2019-11-08 18:00:00,1354785.048,18,4,4,11,2019
2019-11-08 19:00:00,1291285.048,19,4,4,11,2019
2019-11-08 20:00:00,1239785.048,20,4,4,11,2019
2019-11-08 21:00:00,1202285.048,21,4,4,11,2019
2019-11-08 22:00:00,1173785.048,22,4,4,11,2019
2019-11-08 23:00:00,1139785.048,23,4,4,11,2019
2019-11-09 00:00:00,1107285.048,0,5,4,11,2019
2019-11-09 01:00:00,1086285.048,1,5,4,11,2019
2019-11-09 02:00:00,1059785.048,2,5,4,11,2019
2019-11-09 03:00:00,1045285.048,3,5,4,11,2019
2019-11-09 04:00:00,1038285.048,4,5,4,11,2019
2019-11-09 05:00:00,1043285.048,5,5,4,11,2019
2019-11-09 06:00:00,1054785.048,6,5,4,11,2019
2019-11-09 07:00:00,1082285.048,7,5,4,11,2019
2019-11-09 08:00:00,1147785.048,8,5,4,11,2019
2019-11-09 09:00:00,1214785.048,9,5,4,11,2019
2019-11-09 10:00:00,1273285.048,10,5,4,11,2019
2019-11-09 11:00:00,1287285.048,11,5,4,11,2019
2019-11-09 12:00:00,1288785.048,12,5,4,11,2019
2019-11-09 13:00:00,1278785.048,13,5,4,11,2019
2019-11-09 14:00:00,1287785.048,14,5,4,11,2019
2019-11-09 15:00:00,1280785.048,15,5,4,11,2019
2019-11-09 16:00:00,1269785.048,16,5,4,11,2019
2019-11-09 17:00:00,1257285.048,17,5,4,11,2019
2019-11-09 18:00:00,1247785.048,18,5,4,11,2019
2019-11-09 19:00:00,1215285.048,19,5,4,11,2019
2019-11-09 20:00:00,1189785.048,20,5,4,11,2019
2019-11-09 21:00:00,1174785.048,21,5,4,11,2019
2019-11-09 22:00:00,1144785.048,22,5,4,11,2019
2019-11-09 23:00:00,1118285.048,23,5,4,11,2019
2019-11-10 00:00:00,1092285.048,0,6,4,11,2019
2019-11-10 01:00:00,1066285.048,1,6,4,11,2019
2019-11-10 02:00:00,1047285.048,2,6,4,11,2019
2019-11-10 03:00:00,1027785.048,3,6,4,11,2019
2019-11-10 04:00:00,1020285.048,4,6,4,11,2019
2019-11-10 05:00:00,1020785.048,5,6,4,11,2019
2019-11-10 06:00:00,1017285.048,6,6,4,11,2019
2019-11-10 07:00:00,1012785.048,7,6,4,11,2019
2019-11-10 08:00:00,1037785.048,8,6,4,11,2019
2019-11-10 09:00:00,1068785.048,9,6,4,11,2019
2019-11-10 10:00:00,992785.0481,10,6,4,11,2019
2019-11-10 11:00:00,1041285.048,11,6,4,11,2019
2019-11-10 12:00:00,1056285.048,12,6,4,11,2019
2019-11-10 13:00:00,1049285.048,13,6,4,11,2019
2019-11-10 14:00:00,1056285.048,14,6,4,11,2019
2019-11-10 15:00:00,1054285.048,15,6,4,11,2019
2019-11-10 16:00:00,1054285.048,16,6,4,11,2019
2019-11-10 17:00:00,1052285.048,17,6,4,11,2019
2019-11-10 18:00:00,1081285.048,18,6,4,11,2019
2019-11-10 19:00:00,1081785.048,19,6,4,11,2019
2019-11-10 20:00:00,1081785.048,20,6,4,11,2019
2019-11-10 21:00:00,1069785.048,21,6,4,11,2019
2019-11-10 22:00:00,1058285.048,22,6,4,11,2019
2019-11-10 23:00:00,1042785.048,23,6,4,11,2019
2019-11-11 00:00:00,1015785.048,0,0,4,11,2019
2019-11-11 01:00:00,993285.0481,1,0,4,11,2019
