Time,Load (kW)
2020-01-16 01:00:00,1003785.048
2020-01-16 02:00:00,993285.0481
2020-01-16 03:00:00,985785.0481
2020-01-16 04:00:00,984785.0481
2020-01-16 05:00:00,995785.0481
2020-01-16 06:00:00,1030285.048
2020-01-16 07:00:00,1084785.048
2020-01-16 08:00:00,1167785.048
2020-01-16 09:00:00,1227285.048
2020-01-16 10:00:00,1258785.048
2020-01-16 11:00:00,1259285.048
2020-01-16 12:00:00,1256285.048
2020-01-16 13:00:00,1254285.048
2020-01-16 14:00:00,1266285.048
2020-01-16 15:00:00,1290285.048
2020-01-16 16:00:00,1284785.048
2020-01-16 17:00:00,1273785.048
2020-01-16 18:00:00,1250785.048
2020-01-16 19:00:00,1204785.048
2020-01-16 20:00:00,1160285.048
2020-01-16 21:00:00,1125785.048
2020-01-16 22:00:00,1088285.048
2020-01-16 23:00:00,1050785.048
2020-01-17 00:00:00,1018285.048
2020-01-17 01:00:00,999285.0481
2020-01-17 02:00:00,988785.0481
2020-01-17 03:00:00,979785.0481
2020-01-17 04:00:00,976785.0481
2020-01-17 05:00:00,991285.0481
2020-01-17 06:00:00,1025285.048
2020-01-17 07:00:00,1077785.048
2020-01-17 08:00:00,1151785.048
2020-01-17 09:00:00,1229785.048
2020-01-17 10:00:00,1270785.048
2020-01-17 11:00:00,1278285.048
2020-01-17 12:00:00,1273785.048
2020-01-17 13:00:00,1263785.048
2020-01-17 14:00:00,1275285.048
2020-01-17 15:00:00,1276285.048
2020-01-17 16:00:00,1271285.048
2020-01-17 17:00:00,1261285.048
2020-01-17 18:00:00,1245285.048
2020-01-17 19:00:00,1199285.048
2020-01-17 20:00:00,1157285.048
2020-01-17 21:00:00,1124785.048
2020-01-17 22:00:00,1088285.048
2020-01-17 23:00:00,1055285.048
2020-01-18 00:00:00,1030785.048
2020-01-18 01:00:00,1008785.048
2020-01-18 02:00:00,991785.0481
2020-01-18 03:00:00,980285.0481
2020-01-18 04:00:00,981785.0481
2020-01-18 05:00:00,984785.0481
2020-01-18 06:00:00,1001285.048
2020-01-18 07:00:00,1030285.048
2020-01-18 08:00:00,1084785.048
2020-01-18 09:00:00,1144285.048
2020-01-18 10:00:00,1185785.048
2020-01-18 11:00:00,1193285.048
2020-01-18 12:00:00,1191785.048
2020-01-18 13:00:00,1178285.048
2020-01-18 14:00:00,1175285.048
2020-01-18 15:00:00,1171785.048
2020-01-18 16:00:00,1162285.048
2020-01-18 17:00:00,1158785.048
2020-01-18 18:00:00,1153785.048
2020-01-18 19:00:00,1121785.048
2020-01-18 20:00:00,1095785.048
2020-01-18 21:00:00,1076285.048
2020-01-18 22:00:00,1050285.048
2020-01-18 23:00:00,1021785.048
2020-01-19 00:00:00,993285.0481
2020-01-19 01:00:00,976785.0481
2020-01-19 02:00:00,968285.0481
2020-01-19 03:00:00,959285.0481
2020-01-19 04:00:00,953285.0481
2020-01-19 05:00:00,957285.0481
2020-01-19 06:00:00,960285.0481
2020-01-19 07:00:00,959285.0481
2020-01-19 08:00:00,980785.0481
2020-01-19 09:00:00,1008785.048
2020-01-19 10:00:00,1032285.048
2020-01-19 11:00:00,1037785.048
2020-01-19 12:00:00,1039785.048
2020-01-19 13:00:00,1033785.048
2020-01-19 14:00:00,1036285.048
2020-01-19 15:00:00,1032285.048
2020-01-19 16:00:00,1036285.048
2020-01-19 17:00:00,1040785.048
2020-01-19 18:00:00,1062285.048
2020-01-19 19:00:00,1065285.048
2020-01-19 20:00:00,1057785.048
2020-01-19 21:00:00,1046285.048
2020-01-19 22:00:00,1032285.048
2020-01-19 23:00:00,1020285.048
2020-01-20 00:00:00,987785.0481
2020-01-20 01:00:00,971785.0481
2020-01-20 02:00:00,959785.0481
2020-01-20 03:00:00,949285.0481
2020-01-20 04:00:00,949785.0481
2020-01-20 05:00:00,960785.0481
2020-01-20 06:00:00,1003285.048
2020-01-20 07:00:00,1068285.048
2020-01-20 08:00:00,1160785.048
2020-01-20 09:00:00,1243785.048
2020-01-20 10:00:00,1290785.048
2020-01-20 11:00:00,1307285.048
2020-01-20 12:00:00,1305285.048
2020-01-20 13:00:00,1295785.048
2020-01-20 14:00:00,1305285.048
2020-01-20 15:00:00,1304285.048
2020-01-20 16:00:00,1297785.048
2020-01-20 17:00:00,1278285.048
2020-01-20 18:00:00,1257285.048
2020-01-20 19:00:00,1212285.048
2020-01-20 20:00:00,1172285.048
2020-01-20 21:00:00,1137785.048
2020-01-20 22:00:00,1099785.048
2020-01-20 23:00:00,1061285.048
2020-01-21 00:00:00,1030785.048
2020-01-21 01:00:00,1018785.048
2020-01-21 02:00:00,1005785.048
2020-01-21 03:00:00,991785.0481
2020-01-21 04:00:00,992785.0481
2020-01-21 05:00:00,1001285.048
2020-01-21 06:00:00,1041285.048
2020-01-21 07:00:00,1093285.048
2020-01-21 08:00:00,1186785.048
2020-01-21 09:00:00,1262785.048
2020-01-21 10:00:00,1308285.048
2020-01-21 11:00:00,1318785.048
2020-01-21 12:00:00,1311285.048
2020-01-21 13:00:00,1310285.048
2020-01-21 14:00:00,1319785.048
2020-01-21 15:00:00,1321285.048
2020-01-21 16:00:00,1312785.048
2020-01-21 17:00:00,1287785.048
2020-01-21 18:00:00,1259285.048
2020-01-21 19:00:00,1213785.048
2020-01-21 20:00:00,1170785.048
2020-01-21 21:00:00,1141285.048
2020-01-21 22:00:00,1100785.048
2020-01-21 23:00:00,1057785.048
2020-01-22 00:00:00,1028285.048
2020-01-22 01:00:00,1008285.048
2020-01-22 02:00:00,994785.0481
2020-01-22 03:00:00,986785.0481
2020-01-22 04:00:00,979285.0481
2020-01-22 05:00:00,997785.0481
2020-01-22 06:00:00,1032785.048
2020-01-22 07:00:00,1083785.048
2020-01-22 08:00:00,1165285.048
2020-01-22 09:00:00,1247785.048
2020-01-22 10:00:00,1289785.048
2020-01-22 11:00:00,1300285.048
2020-01-22 12:00:00,1300285.048
2020-01-22 13:00:00,1290785.048
2020-01-22 14:00:00,1309285.048
2020-01-22 15:00:00,1308285.048
2020-01-22 16:00:00,1305285.048
2020-01-22 17:00:00,1291785.048
2020-01-22 18:00:00,1264285.048
2020-01-22 19:00:00,1219285.048
2020-01-22 20:00:00,1174285.048
2020-01-22 21:00:00,1142785.048
2020-01-22 22:00:00,1102285.048
2020-01-22 23:00:00,1056785.048
2020-01-23 00:00:00,1027785.048
2020-01-23 01:00:00,1004285.048
2020-01-23 02:00:00,984785.0481
2020-01-23 03:00:00,976785.0481
2020-01-23 04:00:00,973285.0481
2020-01-23 05:00:00,991285.0481
2020-01-23 06:00:00,1034785.048
2020-01-23 07:00:00,1085785.048
2020-01-23 08:00:00,1172285.048
2020-01-23 09:00:00,1250785.048
2020-01-23 10:00:00,1294285.048
2020-01-23 11:00:00,1296785.048
2020-01-23 12:00:00,1289785.048
2020-01-23 13:00:00,1284285.048
2020-01-23 14:00:00,1285785.048
2020-01-23 15:00:00,1279285.048
2020-01-23 16:00:00,1274285.048
2020-01-23 17:00:00,1252785.048
2020-01-23 18:00:00,1224285.048
2020-01-23 19:00:00,1185285.048
2020-01-23 20:00:00,1142285.048
2020-01-23 21:00:00,1120285.048
2020-01-23 22:00:00,1081285.048
2020-01-23 23:00:00,1041785.048
2020-01-24 00:00:00,1008285.048
2020-01-24 01:00:00,993285.0481
2020-01-24 02:00:00,972285.0481
2020-01-24 03:00:00,958785.0481
2020-01-24 04:00:00,958285.0481
2020-01-24 05:00:00,973785.0481
2020-01-24 06:00:00,1005285.048
2020-01-24 07:00:00,1058785.048
2020-01-24 08:00:00,1134785.048
2020-01-24 09:00:00,1205785.048
2020-01-24 10:00:00,1238285.048
2020-01-24 11:00:00,1250785.048
2020-01-24 12:00:00,1253285.048
2020-01-24 13:00:00,1240785.048
2020-01-24 14:00:00,1247285.048
2020-01-24 15:00:00,1246785.048
2020-01-24 16:00:00,1234785.048
2020-01-24 17:00:00,1213285.048
2020-01-24 18:00:00,1192785.048
2020-01-24 19:00:00,1153285.048
2020-01-24 20:00:00,1112285.048
2020-01-24 21:00:00,1084285.048
2020-01-24 22:00:00,1049785.048
2020-01-24 23:00:00,1016285.048
2020-01-25 00:00:00,1000285.048
2020-01-25 01:00:00,980285.0481
2020-01-25 02:00:00,971285.0481
2020-01-25 03:00:00,962785.0481
2020-01-25 04:00:00,958785.0481
2020-01-25 05:00:00,972785.0481
2020-01-25 06:00:00,987285.0481
2020-01-25 07:00:00,1015285.048
2020-01-25 08:00:00,1063785.048
2020-01-25 09:00:00,1123785.048
2020-01-25 10:00:00,1164785.048
2020-01-25 11:00:00,1166785.048
2020-01-25 12:00:00,1160785.048
2020-01-25 13:00:00,1151785.048
2020-01-25 14:00:00,1144785.048
2020-01-25 15:00:00,1141285.048
2020-01-25 16:00:00,1136285.048
2020-01-25 17:00:00,1129285.048
2020-01-25 18:00:00,1131785.048
2020-01-25 19:00:00,1109285.048
2020-01-25 20:00:00,1091285.048
2020-01-25 21:00:00,1070785.048
2020-01-25 22:00:00,1046285.048
2020-01-25 23:00:00,1013785.048
2020-01-26 00:00:00,994785.0481
2020-01-26 01:00:00,977785.0481
2020-01-26 02:00:00,960285.0481
2020-01-26 03:00:00,946785.0481
2020-01-26 04:00:00,939785.0481
2020-01-26 05:00:00,944785.0481
2020-01-26 06:00:00,955785.0481
2020-01-26 07:00:00,954785.0481
2020-01-26 08:00:00,973285.0481
2020-01-26 09:00:00,1000285.048
2020-01-26 10:00:00,1024285.048
2020-01-26 11:00:00,1036785.048
2020-01-26 12:00:00,1032785.048
2020-01-26 13:00:00,1027285.048
2020-01-26 14:00:00,1023785.048
2020-01-26 15:00:00,1023285.048
2020-01-26 16:00:00,1022785.048
2020-01-26 17:00:00,1027785.048
2020-01-26 18:00:00,1046285.048
2020-01-26 19:00:00,1051785.048
2020-01-26 20:00:00,1044785.048
2020-01-26 21:00:00,1035785.048
2020-01-26 22:00:00,1015785.048
2020-01-26 23:00:00,986785.0481
2020-01-27 00:00:00,970285.0481
2020-01-27 01:00:00,953785.0481
2020-01-27 02:00:00,945285.0481
2020-01-27 03:00:00,941785.0481
2020-01-27 04:00:00,941785.0481
2020-01-27 05:00:00,962285.0481
2020-01-27 06:00:00,1004285.048
2020-01-27 07:00:00,1071785.048
2020-01-27 08:00:00,1162785.048
2020-01-27 09:00:00,1249785.048
2020-01-27 10:00:00,1300285.048
2020-01-27 11:00:00,1317285.048
2020-01-27 12:00:00,1320285.048
2020-01-27 13:00:00,1312285.048
2020-01-27 14:00:00,1323285.048
2020-01-27 15:00:00,1323785.048
2020-01-27 16:00:00,1321285.048
2020-01-27 17:00:00,1305785.048
2020-01-27 18:00:00,1274285.048
2020-01-27 19:00:00,1221785.048
2020-01-27 20:00:00,1176785.048
2020-01-27 21:00:00,1144285.048
2020-01-27 22:00:00,1104785.048
2020-01-27 23:00:00,1054785.048
2020-01-28 00:00:00,1031785.048
2020-01-28 01:00:00,1014285.048
2020-01-28 02:00:00,1000285.048
2020-01-28 03:00:00,992785.0481
2020-01-28 04:00:00,987285.0481
2020-01-28 05:00:00,1004285.048
2020-01-28 06:00:00,1044785.048
2020-01-28 07:00:00,1104285.048
2020-01-28 08:00:00,1193285.048
2020-01-28 09:00:00,1268285.048
2020-01-28 10:00:00,1321285.048
2020-01-28 11:00:00,1331785.048
2020-01-28 12:00:00,1333285.048
2020-01-28 13:00:00,1327785.048
2020-01-28 14:00:00,1338785.048
2020-01-28 15:00:00,1323285.048
2020-01-28 16:00:00,1314285.048
2020-01-28 17:00:00,1297785.048
2020-01-28 18:00:00,1279285.048
2020-01-28 19:00:00,1228285.048
2020-01-28 20:00:00,1186785.048
2020-01-28 21:00:00,1155285.048
2020-01-28 22:00:00,1119285.048
2020-01-28 23:00:00,1080285.048
2020-01-29 00:00:00,1061785.048
2020-01-29 01:00:00,1043285.048
2020-01-29 02:00:00,1025285.048
2020-01-29 03:00:00,1015785.048
2020-01-29 04:00:00,1011785.048
2020-01-29 05:00:00,1030285.048
2020-01-29 06:00:00,1065285.048
2020-01-29 07:00:00,1128785.048
2020-01-29 08:00:00,1216285.048
2020-01-29 09:00:00,1297285.048
2020-01-29 10:00:00,1353785.048
2020-01-29 11:00:00,1362285.048
2020-01-29 12:00:00,1363285.048
2020-01-29 13:00:00,1360285.048
2020-01-29 14:00:00,1373285.048
2020-01-29 15:00:00,1362785.048
2020-01-29 16:00:00,1353785.048
2020-01-29 17:00:00,1339785.048
2020-01-29 18:00:00,1319785.048
2020-01-29 19:00:00,1268785.048
2020-01-29 20:00:00,1221785.048
2020-01-29 21:00:00,1187785.048
2020-01-29 22:00:00,1154785.048
2020-01-29 23:00:00,1110285.048
2020-01-30 00:00:00,1075785.048
2020-01-30 01:00:00,1049785.048
2020-01-30 02:00:00,1033785.048
2020-01-30 03:00:00,1020785.048
2020-01-30 04:00:00,1017285.048
2020-01-30 05:00:00,1032785.048
2020-01-30 06:00:00,1075285.048
2020-01-30 07:00:00,1142785.048
2020-01-30 08:00:00,1236785.048
2020-01-30 09:00:00,1328785.048
2020-01-30 10:00:00,1377785.048
2020-01-30 11:00:00,1391785.048
2020-01-30 12:00:00,1400285.048
2020-01-30 13:00:00,1387285.048
2020-01-30 14:00:00,1404785.048
2020-01-30 15:00:00,1407785.048
2020-01-30 16:00:00,1397285.048
2020-01-30 17:00:00,1372785.048
2020-01-30 18:00:00,1342285.048
2020-01-30 19:00:00,1291285.048
2020-01-30 20:00:00,1236785.048
2020-01-30 21:00:00,1201285.048
2020-01-30 22:00:00,1168785.048
2020-01-30 23:00:00,1130785.048
2020-01-31 00:00:00,1090285.048
2020-01-31 01:00:00,1068285.048
2020-01-31 02:00:00,1053785.048
2020-01-31 03:00:00,1043285.048
2020-01-31 04:00:00,1039785.048
2020-01-31 05:00:00,1058285.048
2020-01-31 06:00:00,1088785.048
2020-01-31 07:00:00,1148785.048
2020-01-31 08:00:00,1241285.048
2020-01-31 09:00:00,1335285.048
2020-01-31 10:00:00,1385785.048
2020-01-31 11:00:00,1390285.048
2020-01-31 12:00:00,1390785.048
2020-01-31 13:00:00,1384285.048
2020-01-31 14:00:00,1396285.048
2020-01-31 15:00:00,1392285.048
2020-01-31 16:00:00,1380285.048
2020-01-31 17:00:00,1342285.048
2020-01-31 18:00:00,1296285.048
2020-01-31 19:00:00,1266785.048
2020-01-31 20:00:00,1218785.048
2020-01-31 21:00:00,1187785.048
2020-01-31 22:00:00,1158785.048
2020-01-31 23:00:00,1123285.048
2020-02-01 00:00:00,1104285.048
2020-02-01 01:00:00,1079285.048
2020-02-01 02:00:00,1054285.048
2020-02-01 03:00:00,1039785.048
2020-02-01 04:00:00,1034785.048
2020-02-01 05:00:00,1039285.048
2020-02-01 06:00:00,1055285.048
2020-02-01 07:00:00,1080285.048
2020-02-01 08:00:00,1144285.048
2020-02-01 09:00:00,1215285.048
2020-02-01 10:00:00,1257285.048
2020-02-01 11:00:00,1270285.048
2020-02-01 12:00:00,1255785.048
2020-02-01 13:00:00,1251285.048
2020-02-01 14:00:00,1264785.048
2020-02-01 15:00:00,1258785.048
2020-02-01 16:00:00,1248285.048
2020-02-01 17:00:00,1231785.048
2020-02-01 18:00:00,1219785.048
2020-02-01 19:00:00,1199285.048
2020-02-01 20:00:00,1170785.048
2020-02-01 21:00:00,1147285.048
2020-02-01 22:00:00,1120285.048
2020-02-01 23:00:00,1093785.048
2020-02-02 00:00:00,1072785.048
2020-02-02 01:00:00,1056285.048
2020-02-02 02:00:00,1041785.048
2020-02-02 03:00:00,1028785.048
2020-02-02 04:00:00,1018785.048
2020-02-02 05:00:00,1019285.048
2020-02-02 06:00:00,1023785.048
2020-02-02 07:00:00,1023785.048
2020-02-02 08:00:00,1043285.048
2020-02-02 09:00:00,1070785.048
2020-02-02 10:00:00,1100285.048
2020-02-02 11:00:00,1119285.048
2020-02-02 12:00:00,1119285.048
2020-02-02 13:00:00,1124285.048
2020-02-02 14:00:00,1124785.048
2020-02-02 15:00:00,1121285.048
2020-02-02 16:00:00,1118785.048
2020-02-02 17:00:00,1122285.048
2020-02-02 18:00:00,1138285.048
2020-02-02 19:00:00,1141785.048
2020-02-02 20:00:00,1130785.048
2020-02-02 21:00:00,1122785.048
2020-02-02 22:00:00,1106785.048
2020-02-02 23:00:00,1082785.048
2020-02-03 00:00:00,1045285.048
2020-02-03 01:00:00,1024785.048
2020-02-03 02:00:00,1011785.048
2020-02-03 03:00:00,1004785.048
2020-02-03 04:00:00,1001785.048
2020-02-03 05:00:00,1014785.048
2020-02-03 06:00:00,1053785.048
2020-02-03 07:00:00,1116285.048
2020-02-03 08:00:00,1223285.048
2020-02-03 09:00:00,1321285.048
2020-02-03 10:00:00,1388785.048
2020-02-03 11:00:00,1413285.048
2020-02-03 12:00:00,1413785.048
2020-02-03 13:00:00,1406285.048
2020-02-03 14:00:00,1419285.048
2020-02-03 15:00:00,1414285.048
2020-02-03 16:00:00,1409785.048
2020-02-03 17:00:00,1380785.048
2020-02-03 18:00:00,1342785.048
2020-02-03 19:00:00,1283785.048
2020-02-03 20:00:00,1226285.048
2020-02-03 21:00:00,1183785.048
2020-02-03 22:00:00,1138785.048
2020-02-03 23:00:00,1101785.048
2020-02-04 00:00:00,1067285.048
2020-02-04 01:00:00,1044785.048
2020-02-04 02:00:00,1029285.048
2020-02-04 03:00:00,1019285.048
2020-02-04 04:00:00,1013285.048
2020-02-04 05:00:00,1020285.048
2020-02-04 06:00:00,1057285.048
2020-02-04 07:00:00,1119785.048
2020-02-04 08:00:00,1230285.048
2020-02-04 09:00:00,1315785.048
2020-02-04 10:00:00,1365285.048
2020-02-04 11:00:00,1383785.048
2020-02-04 12:00:00,1388285.048
2020-02-04 13:00:00,1384285.048
2020-02-04 14:00:00,1398785.048
2020-02-04 15:00:00,1393285.048
2020-02-04 16:00:00,1382285.048
2020-02-04 17:00:00,1354785.048
2020-02-04 18:00:00,1312785.048
2020-02-04 19:00:00,1261785.048
2020-02-04 20:00:00,1210285.048
2020-02-04 21:00:00,1175785.048
2020-02-04 22:00:00,1142285.048
2020-02-04 23:00:00,1109785.048
2020-02-05 00:00:00,1078785.048
2020-02-05 01:00:00,1060285.048
2020-02-05 02:00:00,1044285.048
2020-02-05 03:00:00,1031285.048
2020-02-05 04:00:00,1024785.048
2020-02-05 05:00:00,1033285.048
2020-02-05 06:00:00,1054785.048
2020-02-05 07:00:00,1102785.048
2020-02-05 08:00:00,1201785.048
2020-02-05 09:00:00,1291285.048
2020-02-05 10:00:00,1347785.048
2020-02-05 11:00:00,1369785.048
2020-02-05 12:00:00,1366285.048
2020-02-05 13:00:00,1356785.048
2020-02-05 14:00:00,1379785.048
2020-02-05 15:00:00,1377785.048
2020-02-05 16:00:00,1372785.048
2020-02-05 17:00:00,1350785.048
2020-02-05 18:00:00,1325285.048
2020-02-05 19:00:00,1284285.048
2020-02-05 20:00:00,1238785.048
2020-02-05 21:00:00,1199285.048
2020-02-05 22:00:00,1168285.048
2020-02-05 23:00:00,1133785.048
2020-02-06 00:00:00,1097285.048
2020-02-06 01:00:00,1067785.048
2020-02-06 02:00:00,1049785.048
2020-02-06 03:00:00,1034785.048
2020-02-06 04:00:00,1029285.048
2020-02-06 05:00:00,1039285.048
2020-02-06 06:00:00,1071785.048
2020-02-06 07:00:00,1137785.048
2020-02-06 08:00:00,1235285.048
2020-02-06 09:00:00,1336785.048
2020-02-06 10:00:00,1386785.048
2020-02-06 11:00:00,1403785.048
2020-02-06 12:00:00,1404785.048
2020-02-06 13:00:00,1396785.048
2020-02-06 14:00:00,1408285.048
2020-02-06 15:00:00,1399785.048
2020-02-06 16:00:00,1387785.048
2020-02-06 17:00:00,1360785.048
2020-02-06 18:00:00,1329285.048
2020-02-06 19:00:00,1276785.048
2020-02-06 20:00:00,1224285.048
2020-02-06 21:00:00,1193785.048
2020-02-06 22:00:00,1159285.048
2020-02-06 23:00:00,1120785.048
2020-02-07 00:00:00,1101722.398
2020-02-07 01:00:00,1076487.76
2020-02-07 02:00:00,1060078.052
2020-02-07 03:00:00,1044629.42
2020-02-07 04:00:00,1039591.742
2020-02-07 05:00:00,1046364.186
2020-02-07 06:00:00,1065210.72
2020-02-07 07:00:00,1107994.198
2020-02-07 08:00:00,1186393.032
2020-02-07 09:00:00,1272047.992
2020-02-07 10:00:00,1327459.834
2020-02-07 11:00:00,1344417.07
2020-02-07 12:00:00,1338109.712
2020-02-07 13:00:00,1334159.014
2020-02-07 14:00:00,1335673.294
2020-02-07 15:00:00,1324288.734
2020-02-07 16:00:00,1312575.936
2020-02-07 17:00:00,1288205.072
2020-02-07 18:00:00,1251775.474
2020-02-07 19:00:00,1214965.722
2020-02-07 20:00:00,1179075.834
2020-02-07 21:00:00,1153936.058
2020-02-07 22:00:00,1123466.176
2020-02-07 23:00:00,1090128.444
2020-02-08 00:00:00,1056667.264
2020-02-08 01:00:00,1037656.492
2020-02-08 02:00:00,1018248.542
2020-02-08 03:00:00,1005386.414
2020-02-08 04:00:00,999890.0881
2020-02-08 05:00:00,1007863.006
2020-02-08 06:00:00,1018470.918
2020-02-08 07:00:00,1042983.34
2020-02-08 08:00:00,1096736.406
2020-02-08 09:00:00,1161225.046
2020-02-08 10:00:00,1216273.33
2020-02-08 11:00:00,1230582.17
2020-02-08 12:00:00,1231774.922
2020-02-08 13:00:00,1228305.208
2020-02-08 14:00:00,1249775.532
2020-02-08 15:00:00,1242889.348
2020-02-08 16:00:00,1228149.586
2020-02-08 17:00:00,1216319.804
2020-02-08 18:00:00,1203219.104
2020-02-08 19:00:00,1178206.244
2020-02-08 20:00:00,1153709.866
2020-02-08 21:00:00,1132792.728
2020-02-08 22:00:00,1105274.61
2020-02-08 23:00:00,1077846.222
2020-02-09 00:00:00,1045785.048
2020-02-09 01:00:00,1026785.048
2020-02-09 02:00:00,1010785.048
2020-02-09 03:00:00,994785.0481
2020-02-09 04:00:00,985785.0481
2020-02-09 05:00:00,984285.0481
2020-02-09 06:00:00,990785.0481
2020-02-09 07:00:00,986785.0481
2020-02-09 08:00:00,1009285.048
2020-02-09 09:00:00,1039285.048
2020-02-09 10:00:00,1067285.048
2020-02-09 11:00:00,1080785.048
2020-02-09 12:00:00,1085785.048
2020-02-09 13:00:00,1084785.048
2020-02-09 14:00:00,1084785.048
2020-02-09 15:00:00,1077285.048
2020-02-09 16:00:00,1075785.048
2020-02-09 17:00:00,1074785.048
2020-02-09 18:00:00,1084285.048
2020-02-09 19:00:00,1090785.048
2020-02-09 20:00:00,1079785.048
2020-02-09 21:00:00,1070285.048
2020-02-09 22:00:00,1052285.048
2020-02-09 23:00:00,1031785.048
2020-02-10 00:00:00,1006785.048
2020-02-10 01:00:00,988785.0481
2020-02-10 02:00:00,976285.0481
2020-02-10 03:00:00,969285.0481
2020-02-10 04:00:00,967785.0481
2020-02-10 05:00:00,979285.0481
2020-02-10 06:00:00,1014285.048
2020-02-10 07:00:00,1081285.048
2020-02-10 08:00:00,1183285.048
2020-02-10 09:00:00,1282285.048
2020-02-10 10:00:00,1339285.048
2020-02-10 11:00:00,1362285.048
2020-02-10 12:00:00,1361785.048
2020-02-10 13:00:00,1355285.048
2020-02-10 14:00:00,1361285.048
2020-02-10 15:00:00,1359285.048
2020-02-10 16:00:00,1351285.048
2020-02-10 17:00:00,1326785.048
2020-02-10 18:00:00,1288285.048
2020-02-10 19:00:00,1238785.048
2020-02-10 20:00:00,1191285.048
2020-02-10 21:00:00,1154285.048
2020-02-10 22:00:00,1124785.048
2020-02-10 23:00:00,1088785.048
2020-02-11 00:00:00,1057785.048
2020-02-11 01:00:00,1034785.048
2020-02-11 02:00:00,1020785.048
2020-02-11 03:00:00,1006785.048
2020-02-11 04:00:00,1000785.048
2020-02-11 05:00:00,1010285.048
2020-02-11 06:00:00,1040785.048
2020-02-11 07:00:00,1095285.048
2020-02-11 08:00:00,1196285.048
2020-02-11 09:00:00,1285785.048
2020-02-11 10:00:00,1337285.048
2020-02-11 11:00:00,1353285.048
2020-02-11 12:00:00,1352285.048
2020-02-11 13:00:00,1351785.048
2020-02-11 14:00:00,1373285.048
2020-02-11 15:00:00,1368785.048
2020-02-11 16:00:00,1358285.048
2020-02-11 17:00:00,1333285.048
2020-02-11 18:00:00,1291785.048
2020-02-11 19:00:00,1236285.048
2020-02-11 20:00:00,1184285.048
2020-02-11 21:00:00,1152785.048
2020-02-11 22:00:00,1119285.048
2020-02-11 23:00:00,1085285.048
2020-02-12 00:00:00,1052575.172
2020-02-12 01:00:00,1033350.324
2020-02-12 02:00:00,1018900.726
2020-02-12 03:00:00,1007417.83
2020-02-12 04:00:00,1000090.012
2020-02-12 05:00:00,1009311.616
2020-02-12 06:00:00,1037940.756
2020-02-12 07:00:00,1090230.72
2020-02-12 08:00:00,1189489.018
2020-02-12 09:00:00,1282935.53
2020-02-12 10:00:00,1336339.232
2020-02-12 11:00:00,1352784.21
2020-02-12 12:00:00,1350828.364
2020-02-12 13:00:00,1346558.634
2020-02-12 14:00:00,1370066.328
2020-02-12 15:00:00,1367305.876
2020-02-12 16:00:00,1353873.976
2020-02-12 17:00:00,1327639.586
2020-02-12 18:00:00,1288517.454
2020-02-12 19:00:00,1237681.48
2020-02-12 20:00:00,1188675.716
2020-02-12 21:00:00,1155377.502
2020-02-12 22:00:00,1124440.316
2020-02-12 23:00:00,1090712.452
2020-02-13 00:00:00,1058785.048
2020-02-13 01:00:00,1040285.048
2020-02-13 02:00:00,1026285.048
2020-02-13 03:00:00,1014285.048
2020-02-13 04:00:00,1007785.048
2020-02-13 05:00:00,1011285.048
2020-02-13 06:00:00,1043785.048
2020-02-13 07:00:00,1095785.048
2020-02-13 08:00:00,1199785.048
2020-02-13 09:00:00,1291285.048
2020-02-13 10:00:00,1339785.048
2020-02-13 11:00:00,1358285.048
2020-02-13 12:00:00,1357785.048
2020-02-13 13:00:00,1358785.048
2020-02-13 14:00:00,1376785.048
2020-02-13 15:00:00,1373285.048
2020-02-13 16:00:00,1362285.048
2020-02-13 17:00:00,1335285.048
2020-02-13 18:00:00,1293285.048
2020-02-13 19:00:00,1242785.048
2020-02-13 20:00:00,1188785.048
2020-02-13 21:00:00,1151285.048
2020-02-13 22:00:00,1112285.048
2020-02-13 23:00:00,1077785.048
2020-02-14 00:00:00,1058285.048
2020-02-14 01:00:00,1039285.048
2020-02-14 02:00:00,1025285.048
2020-02-14 03:00:00,1012285.048
2020-02-14 04:00:00,1004285.048
2020-02-14 05:00:00,1011285.048
2020-02-14 06:00:00,1045785.048
2020-02-14 07:00:00,1100285.048
2020-02-14 08:00:00,1197785.048
2020-02-14 09:00:00,1294285.048
2020-02-14 10:00:00,1354285.048
2020-02-14 11:00:00,1377285.048
2020-02-14 12:00:00,1374285.048
2020-02-14 13:00:00,1369785.048
2020-02-14 14:00:00,1386285.048
2020-02-14 15:00:00,1384785.048
2020-02-14 16:00:00,1375285.048
2020-02-14 17:00:00,1347785.048
2020-02-14 18:00:00,1305285.048
2020-02-14 19:00:00,1260785.048
2020-02-14 20:00:00,1213785.048
2020-02-14 21:00:00,1177285.048
2020-02-14 22:00:00,1143785.048
2020-02-14 23:00:00,1109785.048
2020-02-15 00:00:00,1081285.048
2020-02-15 01:00:00,1058785.048
2020-02-15 02:00:00,1040285.048
2020-02-15 03:00:00,1024785.048
2020-02-15 04:00:00,1015785.048
2020-02-15 05:00:00,1019285.048
2020-02-15 06:00:00,1034285.048
2020-02-15 07:00:00,1062785.048
2020-02-15 08:00:00,1121785.048
2020-02-15 09:00:00,1199785.048
2020-02-15 10:00:00,1254785.048
2020-02-15 11:00:00,1275285.048
2020-02-15 12:00:00,1270285.048
2020-02-15 13:00:00,1254285.048
2020-02-15 14:00:00,1254285.048
2020-02-15 15:00:00,1247785.048
2020-02-15 16:00:00,1234785.048
