Time,Cloud Cover (%),Pressure_kpa,Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
6/8/2020 15:00,66,1002,16,259,22
6/8/2020 16:00,70,1002,16,257,22
6/8/2020 17:00,73,1002,16,254,23
6/8/2020 18:00,77,1002,16,252,23
6/8/2020 19:00,77,1003,16,249,23
6/8/2020 20:00,77,1003,16,247,23
6/8/2020 21:00,77,1004,16,245,23
6/8/2020 22:00,75,1004,14,242,24
6/8/2020 23:00,72,1004,14,240,24
7/8/2020 0:00,70,1004,14,237,25
7/8/2020 1:00,77,1004,14,238,25
7/8/2020 2:00,84,1003,14,238,25
7/8/2020 3:00,91,1003,14,238,25
7/8/2020 4:00,91,1003,14,238,25
7/8/2020 5:00,91,1003,14,238,24
7/8/2020 6:00,91,1004,14,239,24
7/8/2020 7:00,93,1004,14,238,24
7/8/2020 8:00,96,1005,14,237,25
7/8/2020 9:00,99,1005,14,236,25
7/8/2020 10:00,97,1005,14,233,26
7/8/2020 11:00,95,1005,14,229,27
7/8/2020 12:00,93,1005,14,226,28
7/8/2020 13:00,89,1005,14,226,29
7/8/2020 14:00,86,1004,14,226,30
7/8/2020 15:00,82,1003,16,226,30
7/8/2020 16:00,81,1004,16,228,30
7/8/2020 17:00,80,1004,16,231,30
7/8/2020 18:00,79,1004,16,233,30
7/8/2020 19:00,82,1004,14,235,29
7/8/2020 20:00,85,1005,14,236,29
7/8/2020 21:00,88,1005,12,238,28
7/8/2020 22:00,90,1005,12,239,29
7/8/2020 23:00,93,1005,10,240,29
8/8/2020 0:00,96,1005,10,241,30
8/8/2020 1:00,96,1005,12,242,29
8/8/2020 2:00,97,1004,12,243,28
8/8/2020 3:00,97,1004,14,245,28
8/8/2020 4:00,93,1004,14,243,27
8/8/2020 5:00,89,1004,14,241,27
8/8/2020 6:00,85,1004,16,239,27
8/8/2020 7:00,81,1005,16,235,28
8/8/2020 8:00,77,1005,16,231,28
8/8/2020 9:00,74,1006,16,228,29
8/8/2020 10:00,74,1006,16,229,30
8/8/2020 11:00,74,1005,18,231,31
8/8/2020 12:00,74,1005,18,233,32
8/8/2020 13:00,71,1005,18,235,32
8/8/2020 14:00,68,1004,18,238,32
8/8/2020 15:00,65,1004,18,241,32
8/8/2020 16:00,62,1004,16,242,32
8/8/2020 17:00,59,1004,16,242,32
8/8/2020 18:00,56,1004,16,243,32
8/8/2020 19:00,58,1004,16,241,31
8/8/2020 20:00,59,1005,16,239,31
8/8/2020 21:00,60,1005,16,238,30
8/8/2020 22:00,60,1005,16,237,30
8/8/2020 23:00,61,1005,16,235,30
9/8/2020 0:00,61,1005,16,234,29
9/8/2020 1:00,63,1005,16,234,30
9/8/2020 2:00,66,1004,16,234,30
9/8/2020 3:00,69,1004,16,233,31
9/8/2020 4:00,69,1004,16,233,31
9/8/2020 5:00,69,1004,16,232,31
9/8/2020 6:00,69,1005,16,232,32
9/8/2020 7:00,64,1005,16,232,32
9/8/2020 8:00,58,1006,16,233,32
9/8/2020 9:00,53,1006,16,234,33
9/8/2020 10:00,53,1006,16,237,33
9/8/2020 11:00,52,1006,18,240,34
9/8/2020 12:00,52,1006,18,243,35
9/8/2020 13:00,58,1005,18,245,35
9/8/2020 14:00,65,1005,18,247,36
9/8/2020 15:00,72,1005,18,249,36
9/8/2020 16:00,69,1005,16,250,35
9/8/2020 17:00,66,1005,16,252,34
9/8/2020 18:00,63,1005,16,253,33
9/8/2020 19:00,66,1005,16,251,32
9/8/2020 20:00,69,1006,16,250,31
9/8/2020 21:00,73,1006,16,249,30
9/8/2020 22:00,66,1006,16,246,30
9/8/2020 23:00,60,1006,16,243,31
10/8/2020 0:00,53,1006,16,241,31
10/8/2020 1:00,55,1006,16,240,31
10/8/2020 2:00,57,1005,16,240,32
10/8/2020 3:00,59,1005,16,240,32
10/8/2020 4:00,59,1005,16,240,31
10/8/2020 5:00,60,1005,16,239,30
10/8/2020 6:00,60,1005,16,239,30
10/8/2020 7:00,65,1006,16,240,30
10/8/2020 8:00,71,1006,16,242,30
10/8/2020 9:00,76,1007,18,243,31
10/8/2020 10:00,78,1006,18,245,32
10/8/2020 11:00,80,1006,18,247,33
10/8/2020 12:00,82,1006,18,248,35
10/8/2020 13:00,80,1006,18,247,35
10/8/2020 14:00,78,1006,18,246,34
10/8/2020 15:00,76,1005,18,245,34
10/8/2020 16:00,77,1005,18,246,33
10/8/2020 17:00,78,1005,18,248,32
10/8/2020 18:00,79,1006,18,249,32
10/8/2020 19:00,78,1006,16,249,32
10/8/2020 20:00,78,1007,16,250,31
10/8/2020 21:00,78,1007,16,251,31
10/8/2020 22:00,79,1007,16,249,30
10/8/2020 23:00,80,1008,16,248,30
11/8/2020 0:00,81,1008,16,247,29
11/8/2020 1:00,76,1007,16,246,29
11/8/2020 2:00,72,1007,16,245,28
11/8/2020 3:00,68,1007,16,244,28
11/8/2020 4:00,71,1007,16,239,27
11/8/2020 5:00,74,1007,16,235,26
11/8/2020 6:00,77,1007,16,230,24
11/8/2020 7:00,75,1008,16,224,24
11/8/2020 8:00,74,1009,16,218,24
11/8/2020 9:00,72,1009,16,213,24
11/8/2020 10:00,70,1009,18,217,26
11/8/2020 11:00,68,1009,18,221,28
11/8/2020 12:00,66,1009,18,225,30
11/8/2020 13:00,71,1008,18,230,30
11/8/2020 14:00,76,1008,18,235,31
11/8/2020 15:00,81,1008,18,239,31
11/8/2020 16:00,75,1008,18,242,30
11/8/2020 17:00,70,1008,16,245,29
11/8/2020 18:00,64,1008,16,248,28
11/8/2020 19:00,63,1008,16,247,27
11/8/2020 20:00,63,1009,16,246,25
11/8/2020 21:00,62,1009,16,246,23
11/8/2020 22:00,69,1009,16,245,23
11/8/2020 23:00,75,1009,16,244,23
12/8/2020 0:00,82,1009,16,244,22
12/8/2020 1:00,81,1009,16,243,23
12/8/2020 2:00,80,1008,16,242,23
12/8/2020 3:00,79,1008,16,241,23
12/8/2020 4:00,74,1008,16,240,23
12/8/2020 5:00,69,1008,16,238,22
12/8/2020 6:00,64,1008,16,237,22
12/8/2020 7:00,63,1009,16,236,21
12/8/2020 8:00,62,1010,16,235,21
12/8/2020 9:00,62,1010,16,234,21
12/8/2020 10:00,69,1010,16,235,22
12/8/2020 11:00,77,1010,16,236,22
12/8/2020 12:00,84,1009,18,237,23
12/8/2020 13:00,87,1009,16,235,23
12/8/2020 14:00,89,1008,16,234,23
12/8/2020 15:00,92,1007,16,232,23
12/8/2020 16:00,88,1007,16,229,23
12/8/2020 17:00,84,1007,16,226,22
12/8/2020 18:00,80,1007,16,223,22
12/8/2020 19:00,74,1008,16,221,21
12/8/2020 20:00,68,1008,16,219,20
12/8/2020 21:00,62,1009,16,217,19
12/8/2020 22:00,60,1009,16,220,19
12/8/2020 23:00,59,1009,16,224,19
13/8/2020 0:00,57,1009,16,227,19
13/8/2020 1:00,60,1008,14,229,19
13/8/2020 2:00,63,1007,14,232,19
13/8/2020 3:00,67,1007,14,234,19
13/8/2020 4:00,66,1007,14,231,18
13/8/2020 5:00,66,1007,14,228,18
13/8/2020 6:00,66,1007,16,225,17
13/8/2020 7:00,63,1008,16,222,17
13/8/2020 8:00,60,1008,16,218,18
13/8/2020 9:00,57,1009,16,215,18
13/8/2020 10:00,56,1008,16,220,20
13/8/2020 11:00,54,1008,18,225,22
13/8/2020 12:00,53,1008,18,230,24
13/8/2020 13:00,53,1007,18,230,25
13/8/2020 14:00,53,1006,18,230,26
13/8/2020 15:00,54,1006,18,230,27
13/8/2020 16:00,55,1006,18,229,26
13/8/2020 17:00,56,1006,16,227,26
13/8/2020 18:00,57,1006,16,226,25
13/8/2020 19:00,59,1006,16,228,24
13/8/2020 20:00,60,1007,16,230,23
13/8/2020 21:00,62,1007,16,233,22
13/8/2020 22:00,66,1007,16,236,21
13/8/2020 23:00,69,1007,14,239,20
14/8/2020 0:00,73,1007,14,242,19
14/8/2020 1:00,72,1006,14,240,19
14/8/2020 2:00,70,1005,14,239,19
14/8/2020 3:00,69,1005,14,238,19
14/8/2020 4:00,66,1005,14,233,19
14/8/2020 5:00,63,1005,14,228,18
14/8/2020 6:00,60,1005,14,223,18
14/8/2020 7:00,60,1006,16,215,18
14/8/2020 8:00,59,1006,16,208,18
14/8/2020 9:00,58,1007,16,200,19
14/8/2020 10:00,58,1007,16,205,20
14/8/2020 11:00,58,1006,16,209,22
14/8/2020 12:00,58,1006,16,214,23
14/8/2020 13:00,61,1005,16,221,23
14/8/2020 14:00,63,1005,16,228,24
14/8/2020 15:00,66,1004,16,235,24
14/8/2020 16:00,68,1004,16,240,23
14/8/2020 17:00,70,1004,16,244,23
14/8/2020 18:00,72,1005,16,248,22
14/8/2020 19:00,73,1005,14,248,21
14/8/2020 20:00,73,1006,14,248,19
14/8/2020 21:00,74,1006,14,249,18
14/8/2020 22:00,76,1006,14,242,16
14/8/2020 23:00,77,1005,14,234,15
15/8/2020 0:00,79,1005,14,227,13
15/8/2020 1:00,85,1005,14,223,13
15/8/2020 2:00,91,1004,14,219,13
15/8/2020 3:00,97,1004,14,215,13
15/8/2020 4:00,98,1004,14,215,13
15/8/2020 5:00,99,1004,14,215,14
15/8/2020 6:00,100,1005,14,215,14
15/8/2020 7:00,98,1005,14,207,15
15/8/2020 8:00,95,1006,14,200,15
15/8/2020 9:00,93,1006,14,193,16
15/8/2020 10:00,89,1006,14,198,17
15/8/2020 11:00,85,1006,14,204,18
15/8/2020 12:00,81,1006,16,209,18
15/8/2020 13:00,82,1005,16,225,19
15/8/2020 14:00,83,1005,16,241,19
15/8/2020 15:00,85,1004,16,256,20
15/8/2020 16:00,81,1004,14,258,18
15/8/2020 17:00,77,1004,14,259,16
15/8/2020 18:00,73,1004,12,261,15
15/8/2020 19:00,69,1004,10,257,14
15/8/2020 20:00,64,1005,8,252,14
15/8/2020 21:00,59,1005,4,248,13
15/8/2020 22:00,61,1005,4,247,15
15/8/2020 23:00,63,1005,4,246,16
16/8/2020 0:00,65,1005,4,246,18
16/8/2020 1:00,70,1005,8,244,19
16/8/2020 2:00,75,1004,10,242,20
16/8/2020 3:00,80,1004,14,239,21
16/8/2020 4:00,79,1004,14,231,21
16/8/2020 5:00,77,1004,14,222,20
16/8/2020 6:00,75,1005,14,213,20
16/8/2020 7:00,75,1005,14,213,20
16/8/2020 8:00,75,1006,16,213,21
16/8/2020 9:00,74,1006,16,212,21
16/8/2020 10:00,77,1006,16,219,23
16/8/2020 11:00,80,1006,16,225,24
16/8/2020 12:00,83,1005,18,231,26
16/8/2020 13:00,85,1005,18,235,26
16/8/2020 14:00,86,1005,16,239,27
16/8/2020 15:00,88,1005,16,244,27
16/8/2020 16:00,88,1005,16,244,27
16/8/2020 17:00,87,1005,16,244,26
16/8/2020 18:00,86,1005,16,245,25
16/8/2020 19:00,84,1006,16,242,24
16/8/2020 20:00,81,1006,16,239,22
16/8/2020 21:00,78,1006,14,236,21
16/8/2020 22:00,77,1006,14,234,22
16/8/2020 23:00,76,1006,14,231,22
17/8/2020 0:00,75,1006,14,229,23
17/8/2020 1:00,76,1006,14,230,24
17/8/2020 2:00,77,1005,14,232,25
17/8/2020 3:00,78,1005,14,233,26
17/8/2020 4:00,78,1006,14,232,26
17/8/2020 5:00,78,1006,14,230,25
17/8/2020 6:00,78,1006,14,229,25
17/8/2020 7:00,81,1007,14,227,25
17/8/2020 8:00,84,1008,16,225,25
17/8/2020 9:00,87,1008,16,223,25
17/8/2020 10:00,86,1008,16,225,25
17/8/2020 11:00,84,1008,18,228,25
17/8/2020 12:00,82,1008,18,230,26
17/8/2020 13:00,76,1007,18,233,25
17/8/2020 14:00,70,1007,18,236,25
17/8/2020 15:00,63,1007,18,239,24
17/8/2020 16:00,63,1007,18,237,23
17/8/2020 17:00,62,1007,18,236,22
17/8/2020 18:00,62,1007,16,235,21
17/8/2020 19:00,67,1008,16,231,20
17/8/2020 20:00,73,1008,16,228,19
17/8/2020 21:00,79,1009,16,225,18
17/8/2020 22:00,78,1009,16,227,18
17/8/2020 23:00,76,1009,16,229,18
18/8/2020 0:00,75,1009,16,231,18
18/8/2020 1:00,73,1008,14,234,17
18/8/2020 2:00,71,1008,14,237,17
18/8/2020 3:00,70,1008,14,240,17
18/8/2020 4:00,61,1008,14,236,16
18/8/2020 5:00,53,1008,14,232,15
18/8/2020 6:00,45,1008,14,228,14
18/8/2020 7:00,49,1009,16,213,13
18/8/2020 8:00,52,1010,16,199,12
18/8/2020 9:00,56,1010,16,184,11
18/8/2020 10:00,57,1010,16,195,12
18/8/2020 11:00,58,1010,18,205,14
18/8/2020 12:00,59,1010,18,216,15
18/8/2020 13:00,58,1009,18,228,16
18/8/2020 14:00,57,1009,18,239,16
18/8/2020 15:00,57,1008,20,251,17
18/8/2020 16:00,48,1008,18,258,16
18/8/2020 17:00,39,1008,18,266,15
18/8/2020 18:00,30,1008,18,273,14
18/8/2020 19:00,37,1009,18,276,13
18/8/2020 20:00,43,1009,18,278,12
18/8/2020 21:00,50,1010,18,280,11
18/8/2020 22:00,49,1010,16,282,11
18/8/2020 23:00,49,1010,16,284,10
19/8/2020 0:00,48,1010,16,285,10
19/8/2020 1:00,58,1009,16,289,10
19/8/2020 2:00,67,1009,16,294,9
19/8/2020 3:00,77,1009,16,298,9
19/8/2020 4:00,79,1009,16,274,8
19/8/2020 5:00,81,1009,16,251,7
19/8/2020 6:00,83,1009,16,227,6
19/8/2020 7:00,77,1010,16,198,6
19/8/2020 8:00,71,1010,16,169,5
19/8/2020 9:00,65,1010,18,141,5
19/8/2020 10:00,61,1010,18,195,6
19/8/2020 11:00,57,1010,18,250,7
19/8/2020 12:00,52,1009,20,305,9
19/8/2020 13:00,56,1008,20,303,11
19/8/2020 14:00,61,1008,20,300,13
19/8/2020 15:00,65,1007,20,298,16
19/8/2020 16:00,53,1007,20,302,16
19/8/2020 17:00,42,1007,18,306,16
19/8/2020 18:00,30,1007,18,310,16
19/8/2020 19:00,29,1007,18,312,14
19/8/2020 20:00,28,1008,18,314,12
19/8/2020 21:00,27,1008,18,315,11
19/8/2020 22:00,27,1008,18,318,10
19/8/2020 23:00,26,1008,18,320,10
20/8/2020 0:00,26,1008,18,322,9
20/8/2020 1:00,28,1008,16,289,9
20/8/2020 2:00,31,1008,16,256,9
20/8/2020 3:00,33,1007,16,223,9
20/8/2020 4:00,38,1007,16,149,9
20/8/2020 5:00,44,1008,16,75,9
20/8/2020 6:00,49,1008,16,1,9
20/8/2020 7:00,58,1008,16,38,9
20/8/2020 8:00,67,1009,18,75,9
20/8/2020 9:00,76,1009,18,112,9
20/8/2020 10:00,77,1009,18,181,10
20/8/2020 11:00,78,1008,20,251,10
20/8/2020 12:00,79,1008,20,320,11
20/8/2020 13:00,77,1007,20,315,13
20/8/2020 14:00,76,1007,20,309,15
20/8/2020 15:00,74,1006,20,304,17
20/8/2020 16:00,77,1006,20,310,16
20/8/2020 17:00,79,1006,20,316,16
20/8/2020 18:00,82,1006,20,322,15
20/8/2020 19:00,81,1007,20,329,14
20/8/2020 20:00,81,1007,18,336,12
20/8/2020 21:00,80,1008,18,343,10
20/8/2020 22:00,74,1008,18,345,9
20/8/2020 23:00,68,1008,18,347,7
21/8/2020 0:00,62,1008,18,350,6
21/8/2020 1:00,55,1007,18,311,6
21/8/2020 2:00,48,1007,18,272,6
21/8/2020 3:00,41,1007,18,234,6
21/8/2020 4:00,47,1007,18,167,5
21/8/2020 5:00,52,1007,18,100,5
21/8/2020 6:00,57,1007,18,32,5
21/8/2020 7:00,43,1007,18,69,5
21/8/2020 8:00,28,1008,20,105,5
21/8/2020 9:00,13,1008,20,142,5
21/8/2020 10:00,21,1008,20,199,6
21/8/2020 11:00,28,1007,22,256,8
21/8/2020 12:00,35,1007,22,313,10
21/8/2020 13:00,50,1006,22,310,13
21/8/2020 14:00,66,1006,22,306,16
21/8/2020 15:00,81,1005,20,302,19
21/8/2020 16:00,79,1005,20,306,19
21/8/2020 17:00,77,1005,20,310,18
21/8/2020 18:00,75,1005,20,314,18
21/8/2020 19:00,71,1006,20,315,16
21/8/2020 20:00,68,1006,18,315,14
21/8/2020 21:00,64,1007,18,316,13
21/8/2020 22:00,63,1007,18,316,12
21/8/2020 23:00,62,1007,18,316,11
22/8/2020 0:00,61,1007,18,316,10
22/8/2020 1:00,64,1007,18,321,9
22/8/2020 2:00,68,1006,18,326,9
22/8/2020 3:00,71,1006,18,331,8
22/8/2020 4:00,66,1006,18,306,8
22/8/2020 5:00,60,1006,18,281,7
22/8/2020 6:00,55,1007,18,257,6
22/8/2020 7:00,42,1007,18,222,6
22/8/2020 8:00,30,1008,20,186,5
22/8/2020 9:00,18,1008,20,151,5
22/8/2020 10:00,17,1008,22,196,6
22/8/2020 11:00,15,1007,22,240,8
22/8/2020 12:00,14,1007,22,285,9
22/8/2020 13:00,19,1006,22,288,12
22/8/2020 14:00,25,1005,22,292,14
22/8/2020 15:00,30,1004,22,295,17
22/8/2020 16:00,38,1004,22,302,16
22/8/2020 17:00,46,1004,22,309,16
22/8/2020 18:00,54,1004,22,316,16
22/8/2020 19:00,48,1005,20,318,14
22/8/2020 20:00,43,1005,20,320,13
22/8/2020 21:00,37,1006,20,323,12
22/8/2020 22:00,50,1006,20,321,11
22/8/2020 23:00,63,1006,20,320,10
23/8/2020 0:00,76,1006,20,318,10
23/8/2020 1:00,72,1005,20,322,9
23/8/2020 2:00,68,1005,20,327,9
23/8/2020 3:00,64,1005,18,331,9
23/8/2020 4:00,52,1005,18,303,8
23/8/2020 5:00,41,1005,18,276,7
23/8/2020 6:00,29,1005,18,248,6
23/8/2020 7:00,28,1006,20,205,6
23/8/2020 8:00,27,1006,20,163,5
23/8/2020 9:00,26,1007,20,120,5
23/8/2020 10:00,31,1006,22,177,6
23/8/2020 11:00,35,1006,22,234,6
23/8/2020 12:00,40,1006,24,291,7
23/8/2020 13:00,53,1005,24,295,9
23/8/2020 14:00,65,1005,24,298,11
23/8/2020 15:00,78,1004,24,301,13
23/8/2020 16:00,73,1004,24,308,12
23/8/2020 17:00,68,1004,22,316,11
23/8/2020 18:00,63,1004,22,323,10
23/8/2020 19:00,60,1005,22,321,9
23/8/2020 20:00,58,1006,22,319,8
23/8/2020 21:00,55,1006,22,317,6
23/8/2020 22:00,62,1006,22,308,6
23/8/2020 23:00,69,1006,20,299,5
24/8/2020 0:00,76,1006,20,290,4
24/8/2020 1:00,78,1006,20,287,4
24/8/2020 2:00,81,1006,20,285,3
24/8/2020 3:00,83,1005,20,282,3
24/8/2020 4:00,81,1006,20,292,3
24/8/2020 5:00,79,1006,18,302,3
24/8/2020 6:00,77,1006,18,312,3
24/8/2020 7:00,77,1007,20,297,3
24/8/2020 8:00,77,1007,20,283,2
24/8/2020 9:00,78,1008,20,269,2
24/8/2020 10:00,71,1007,20,262,3
24/8/2020 11:00,65,1007,22,256,4
24/8/2020 12:00,58,1007,22,249,5
24/8/2020 13:00,47,1006,22,252,7
24/8/2020 14:00,36,1006,22,255,9
24/8/2020 15:00,25,1006,22,257,10
24/8/2020 16:00,30,1006,22,265,10
24/8/2020 17:00,35,1006,22,273,10
24/8/2020 18:00,41,1006,22,281,10
24/8/2020 19:00,56,1006,22,281,9
24/8/2020 20:00,71,1007,22,280,8
24/8/2020 21:00,86,1008,20,279,7
24/8/2020 22:00,86,1008,20,280,7
24/8/2020 23:00,86,1008,20,281,7
25/8/2020 0:00,85,1008,20,283,7
25/8/2020 1:00,83,1007,20,289,7
25/8/2020 2:00,81,1007,20,295,7
25/8/2020 3:00,78,1006,20,301,7
25/8/2020 4:00,77,1006,18,278,7
25/8/2020 5:00,75,1007,18,255,8
25/8/2020 6:00,74,1007,18,232,8
25/8/2020 7:00,76,1008,18,205,7
25/8/2020 8:00,78,1008,18,177,6
25/8/2020 9:00,80,1009,18,149,5
25/8/2020 10:00,80,1009,20,199,6
25/8/2020 11:00,80,1008,20,248,7
25/8/2020 12:00,80,1008,22,298,8
25/8/2020 13:00,73,1007,22,300,11
25/8/2020 14:00,65,1006,22,303,14
25/8/2020 15:00,58,1006,22,305,18
25/8/2020 16:00,49,1006,22,310,18
25/8/2020 17:00,41,1006,20,315,18
25/8/2020 18:00,33,1006,20,320,18
25/8/2020 19:00,46,1006,20,323,16
25/8/2020 20:00,60,1007,20,326,15
25/8/2020 21:00,73,1008,20,329,13
25/8/2020 22:00,73,1008,20,322,11
25/8/2020 23:00,73,1008,20,315,9
26/8/2020 0:00,73,1008,20,308,8
26/8/2020 1:00,73,1007,18,292,7
26/8/2020 2:00,73,1007,18,276,6
26/8/2020 3:00,73,1007,18,260,5
26/8/2020 4:00,71,1007,18,234,5
26/8/2020 5:00,69,1007,18,208,5
26/8/2020 6:00,68,1007,18,181,5
26/8/2020 7:00,62,1007,18,179,5
26/8/2020 8:00,56,1007,18,177,5
26/8/2020 9:00,50,1008,18,175,5
26/8/2020 10:00,50,1007,18,225,4
26/8/2020 11:00,49,1007,18,274,4
26/8/2020 12:00,49,1006,20,323,4
26/8/2020 13:00,49,1006,20,309,6
26/8/2020 14:00,48,1005,20,294,9
26/8/2020 15:00,47,1004,22,280,11
26/8/2020 16:00,47,1004,22,292,12
26/8/2020 17:00,48,1004,20,304,14
26/8/2020 18:00,48,1004,20,316,15
26/8/2020 19:00,57,1005,20,285,13
26/8/2020 20:00,65,1005,20,254,12
26/8/2020 21:00,74,1006,20,224,10
26/8/2020 22:00,74,1006,20,160,8
26/8/2020 23:00,75,1005,20,96,6
27/8/2020 0:00,76,1005,20,32,4
27/8/2020 1:00,73,1005,20,49,3
27/8/2020 2:00,69,1004,20,66,2
27/8/2020 3:00,66,1004,20,84,2
27/8/2020 4:00,55,1004,18,89,2
27/8/2020 5:00,45,1004,18,95,3
27/8/2020 6:00,34,1004,18,101,3
27/8/2020 7:00,43,1004,18,128,4
27/8/2020 8:00,52,1005,20,155,5
27/8/2020 9:00,61,1005,20,182,6
27/8/2020 10:00,67,1005,20,190,8
27/8/2020 11:00,73,1005,20,198,11
27/8/2020 12:00,80,1004,20,205,13
27/8/2020 13:00,76,1003,20,215,13
27/8/2020 14:00,73,1003,20,224,14
27/8/2020 15:00,69,1002,20,234,14
27/8/2020 16:00,63,1002,20,215,13
27/8/2020 17:00,57,1002,20,196,11
27/8/2020 18:00,51,1002,20,177,10
27/8/2020 19:00,60,1003,20,130,10
27/8/2020 20:00,70,1004,18,83,10
27/8/2020 21:00,79,1004,16,35,10
27/8/2020 22:00,80,1004,16,55,11
27/8/2020 23:00,81,1004,14,75,12
28/8/2020 0:00,81,1004,12,95,13
28/8/2020 1:00,80,1004,12,96,12
28/8/2020 2:00,79,1003,12,96,11
28/8/2020 3:00,78,1003,12,97,9
28/8/2020 4:00,75,1003,12,121,8
28/8/2020 5:00,72,1003,14,146,7
28/8/2020 6:00,69,1003,14,171,6
28/8/2020 7:00,70,1003,16,211,6
28/8/2020 8:00,72,1004,18,251,6
28/8/2020 9:00,74,1004,20,291,5
28/8/2020 10:00,71,1004,20,269,9
28/8/2020 11:00,68,1003,20,247,12
28/8/2020 12:00,65,1003,20,225,16
28/8/2020 13:00,63,1003,20,235,16
28/8/2020 14:00,61,1002,20,246,17
28/8/2020 15:00,60,1002,18,256,17
28/8/2020 16:00,63,1002,18,279,15
28/8/2020 17:00,67,1002,18,302,13
28/8/2020 18:00,71,1003,18,325,11
28/8/2020 19:00,74,1003,16,297,10
28/8/2020 20:00,76,1004,16,268,9
28/8/2020 21:00,79,1004,14,240,8
28/8/2020 22:00,77,1004,14,168,7
28/8/2020 23:00,75,1004,14,97,6
29/8/2020 0:00,74,1004,12,25,5
29/8/2020 1:00,74,1004,14,41,6
29/8/2020 2:00,75,1004,14,56,7
29/8/2020 3:00,76,1004,16,71,8
29/8/2020 4:00,76,1004,16,75,8
29/8/2020 5:00,76,1004,16,79,8
29/8/2020 6:00,76,1004,16,83,8
29/8/2020 7:00,76,1005,16,98,8
29/8/2020 8:00,77,1005,18,113,9
29/8/2020 9:00,77,1006,18,128,9
29/8/2020 10:00,76,1006,20,143,9
29/8/2020 11:00,75,1005,20,159,10
29/8/2020 12:00,74,1005,22,174,11
29/8/2020 13:00,68,1004,22,174,13
29/8/2020 14:00,62,1004,20,174,15
29/8/2020 15:00,56,1003,20,174,18
29/8/2020 16:00,59,1003,20,172,18
29/8/2020 17:00,62,1004,20,170,19
29/8/2020 18:00,65,1004,18,169,20
29/8/2020 19:00,71,1005,18,181,20
29/8/2020 20:00,77,1005,18,194,19
29/8/2020 21:00,83,1006,18,207,19
29/8/2020 22:00,83,1006,16,221,21
29/8/2020 23:00,84,1006,16,236,23
30/8/2020 0:00,84,1006,16,250,25
30/8/2020 1:00,85,1006,16,246,22
30/8/2020 2:00,85,1006,16,243,20
30/8/2020 3:00,86,1006,16,239,18
30/8/2020 4:00,86,1006,16,237,18
30/8/2020 5:00,87,1006,14,234,19
30/8/2020 6:00,87,1006,14,232,19
30/8/2020 7:00,84,1007,16,233,20
30/8/2020 8:00,81,1008,16,233,21
30/8/2020 9:00,79,1009,16,234,21
30/8/2020 10:00,72,1008,18,236,22
30/8/2020 11:00,66,1008,18,237,23
30/8/2020 12:00,60,1008,18,239,23
30/8/2020 13:00,49,1007,18,241,23
30/8/2020 14:00,38,1006,18,242,23
30/8/2020 15:00,27,1006,18,244,23
30/8/2020 16:00,31,1006,18,246,21
30/8/2020 17:00,35,1006,18,249,20
30/8/2020 18:00,39,1006,18,251,18
30/8/2020 19:00,42,1007,18,252,17
30/8/2020 20:00,46,1007,18,252,15
30/8/2020 21:00,49,1008,18,253,14
30/8/2020 22:00,52,1008,18,254,13
30/8/2020 23:00,54,1007,18,255,12
31/8/2020 0:00,56,1007,18,256,11
31/8/2020 1:00,56,1007,16,259,10
31/8/2020 2:00,56,1006,16,262,9
31/8/2020 3:00,57,1006,16,264,9
31/8/2020 4:00,57,1006,16,254,8
31/8/2020 5:00,58,1006,16,245,8
31/8/2020 6:00,59,1006,16,235,8
31/8/2020 7:00,59,1007,16,222,10
31/8/2020 8:00,59,1007,16,209,12
31/8/2020 9:00,59,1008,16,196,14
31/8/2020 10:00,62,1008,16,203,14
31/8/2020 11:00,65,1007,18,210,15
31/8/2020 12:00,68,1007,18,217,15
31/8/2020 13:00,64,1006,18,225,16
31/8/2020 14:00,60,1006,18,234,17
31/8/2020 15:00,56,1005,18,242,17
31/8/2020 16:00,48,1005,18,241,16
31/8/2020 17:00,40,1005,18,240,15
31/8/2020 18:00,33,1006,18,239,14
31/8/2020 19:00,42,1006,18,236,13
31/8/2020 20:00,52,1007,18,232,12
31/8/2020 21:00,62,1007,18,228,10
31/8/2020 22:00,66,1007,18,220,10
31/8/2020 23:00,70,1007,16,212,9
1/9/2020 0:00,74,1007,16,204,8
1/9/2020 1:00,75,1007,16,192,8
1/9/2020 2:00,76,1006,16,179,8
1/9/2020 3:00,77,1006,16,166,7
1/9/2020 4:00,73,1006,16,162,8
1/9/2020 5:00,69,1006,16,159,8
1/9/2020 6:00,64,1006,14,155,9
1/9/2020 7:00,62,1007,14,160,10
1/9/2020 8:00,61,1007,16,164,12
1/9/2020 9:00,59,1008,16,168,13
1/9/2020 10:00,64,1008,16,178,14
1/9/2020 11:00,69,1007,16,187,15
1/9/2020 12:00,75,1007,16,197,15
1/9/2020 13:00,77,1006,16,206,15
1/9/2020 14:00,80,1005,18,216,15
1/9/2020 15:00,83,1005,18,226,15
1/9/2020 16:00,81,1005,18,241,14
1/9/2020 17:00,80,1005,18,257,13
1/9/2020 18:00,79,1005,18,273,12
1/9/2020 19:00,80,1006,18,256,10
1/9/2020 20:00,80,1006,18,239,7
1/9/2020 21:00,81,1007,18,222,5
1/9/2020 22:00,79,1007,18,173,4
1/9/2020 23:00,77,1007,18,125,4
